240,
3830,
4000,
6910,
6920,
220,
320,
340,
360,
380,
400,
420,
22330,
22320,
6030,
550,
34190,
24780,
3170,
63910,
35460,
64000,
73170,
620,
105600,
203770,
22380,
207610,
7670,
409710,
212680,
12810,
55230,
219640,
224300,
34410,
204940,
105000,
35480,
212480,
229660,
218230,
1083500,
230410,
236390,
238960,
225260,
203160,
233860,
233450,
113020,
220200,
238210,
236850,
242760,
234390,
225080,
248860,
239350,
218620,
250320,
250520,
250700,
231310,
107410,
15320,
257850,
235800,
214730,
259680,
61510,
238430,
261030,
261550,
262060,
39210,
264710,
108600,
227300,
266310,
211820,
367540,
226840,
268130,
216090,
25000,
271590,
228380,
272860,
232790,
57300,
239200,
272890,
277500,
280220,
281610,
281990,
282070,
284160,
286000,
286160,
258180,
287630,
287720,
288470,
290690,
294100,
294370,
296180,
299250,
403980,
301120,
302010,
302180,
244160,
307760,
310060,
310560,
312530,
318220,
318970,
320040,
238010,
322450,
323040,
323190,
307690,
323220,
326460,
327070,
327980,
328080,
331480,
331670,
298110,
305620,
333640,
334540,
334940,
335320,
335670,
336940,
337320,
304650,
340150,
341550,
341800,
343100,
346110,
407530,
307780,
348250,
349730,
350970,
352950,
255710,
356400,
356460,
361420,
362890,
365360,
366844,
238370,
397080,
368430,
368730,
243970,
375250,
381210,
383840,
384310,
290340,
388420,
390040,
391540,
393190,
397460,
397690,
399810,
400020,
234140,
404540,
404590,
404690,
404410,
404790,
214490,
406970,
407830,
410290,
410700,
410710,
410820,
413150,
418270,
422900,
425340,
268500,
427520,
210970,
359550,
623990,
239140,
429570,
429720,
431960,
391220,
433340,
434170,
437570,
440650,
442070,
342480,
442120,
445190,
445980,
450540,
275850,
456540,
457140,
457550,
464100,
464920,
465200,
469920,
471810,
274500,
474960,
475150,
476460,
364360,
488860,
489630,
489830,
361230,
493520,
311210,
455130,
498240,
503560,
505460,
508440,
512900,
513710,
514500,
514900,
516110,
518060,
289070,
520720,
521880,
521890,
523650,
292030,
524250,
526870,
528230,
530320,
530930,
536220,
221680,
287700,
311340,
469820,
546350,
546430,
546560,
548430,
493340,
553260,
555000,
8500,
558990,
561740,
447040,
568220,
572890,
573410,
574720,
579720,
208140,
582270,
585420,
588650,
590380,
590590,
594650,
770720,
596970,
597760,
599140,
602320,
602960,
606280,
607050,
209080,
608800,
610180,
611670,
613100,
1471280,
616560,
618740,
619780,
621060,
622890,
629730,
629820,
631770,
632360,
632470,
374040,
636070,
638200,
638490,
639470,
640120,
392110,
645630,
646570,
648350,
648580,
648800,
427290,
651500,
658850,
661940,
663240,
671440,
673130,
674940,
675260,
683320,
684580,
414340,
747350,
377160,
701160,
362960,
712190,
714120,
214170,
219760,
219780,
373420,
435150,
716640,
717610,
718650,
722060,
723100,
594570,
40960,
732430,
678950,
736260,
738520,
739630,
337000,
748300,
751820,
753640,
503940,
755540,
757300,
761030,
368230,
774361,
780310,
785740,
785890,
793460,
794310,
794540,
252490,
700580,
803600,
807120,
808090,
811320,
811870,
812550,
813630,
823500,
220240,
552520,
828900,
834450,
834530,
552500,
737010,
312670,
585450,
841190,
844260,
844590,
846030,
847370,
440900,
931180,
857980,
858260,
864680,
865360,
863550,
866800,
867400,
869060,
871530,
873940,
544750,
638970,
880580,
823130,
880940,
881100,
356190,
582010,
225540,
890720,
892970,
714010,
899310,
812140,
911400,
324510,
913740,
916100,
921800,
814380,
412020,
1449560,
926140,
764790,
933820,
389730,
934780,
730,
936720,
938380,
938560,
939100,
502500,
945360,
948740,
492720,
953490,
955740,
959520,
960420,
960910,
960990,
962130,
976310,
979110,
979120,
984110,
984800,
992910,
994140,
994220,
995980,
996580,
449960,
519860,
998740,
999220,
1000030,
1003090,
1007040,
1012790,
1016790,
1018850,
718850,
524220,
752590,
1026420,
690790,
244450,
1040420,
1046930,
1049410,
1057750,
1062090,
927380,
859580,
1068820,
1069030,
1070710,
359320,
1078760,
1088710,
1091500,
379430,
1097150,
1102190,
1103730,
1104660,
1105500,
1105510,
285900,
976730,
1118200,
1100600,
1100620,
1127400,
1127500,
1135690,
1142080,
617290,
1144030,
1147550,
1147690,
1154810,
1089350,
428660,
1160220,
1161580,
1085660,
1167630,
703860,
1168880,
231430,
1172620,
1172380,
1174390,
505230,
1191900,
1194840,
1045720,
1145360,
1217060,
1222140,
408410,
916840,
1228520,
1229380,
397540,
322500,
1222680,
1238860,
1253920,
1269950,
1271280,
1282730,
1283220,
1113000,
1285670,
1289310,
1289810,
1292040,
1302800,
1328670,
544610,
1363430,
1366540,
1372320,
1016120,
1399780,
465760,
1433860,
1434950,
1435790,
1454400,
274520,
753650,
1458100,
1462570,
955900,
1481400,
1494730,
700600,
245170,
1604030,
1641890,
242050,
1180660,
424840,
613900,
297130,
979690,
1240440,
924970,
1794680,
1599340,
